DateTime (ISO 8601),SUBSTATION900.500VP.VM,SUBSTATION900.500VP.VA,SUBSTATION901.500VP.VM,SUBSTATION901.500VP.VA,SUBSTATION911.500VP.VM,SUBSTATION911.500VP.VA,SUBSTATION919.500VP.VM,SUBSTATION919.500VP.VA,SUBSTATION902.500VP.VM,SUBSTATION902.500VP.VA,SUBSTATION923.500VP.VM,SUBSTATION923.500VP.VA,SUBSTATION910.500VP.VM,SUBSTATION910.500VP.VA,SUBSTATION916.500VP.VM,SUBSTATION916.500VP.VA,BREAKER4730.500IP.IM,BREAKER4730.500IP.IA,BREAKER4598.500IP.IM,BREAKER4598.500IP.IA,BREAKER4594.500IP.IM,BREAKER4594.500IP.IA,BREAKER4724.500IP.IM,BREAKER4724.500IP.IA,BREAKER4588.500IP.IM,BREAKER4588.500IP.IA,BREAKER4586.500IP.IM,BREAKER4586.500IP.IA,BREAKER4731.500IP.IM,BREAKER4731.500IP.IA,BREAKER4728.500IP.IM,BREAKER4728.500IP.IA,BREAKER4732.500IP.IM,BREAKER4732.500IP.IA,TRANSFORMER1419.500IP.IM,TRANSFORMER1419.500IP.IA,SUBSTATION.L500SUBSTATION1IP.IM,SUBSTATION.L500SUBSTATION1IP.IA,SUBSTATION.L500SUBSTATION2IP.IM,SUBSTATION.L500SUBSTATION2IP.IA,SUBSTATION.L500SUBSTATION3IP.IM,SUBSTATION.L500SUBSTATION3IP.IA,SUBSTATION.L500SUBSTATION4IP.IM,SUBSTATION.L500SUBSTATION4IP.IA,SUBSTATION.L500SUBSTATION5IP.IM,SUBSTATION.L500SUBSTATION5IP.IA
2017-01-01T09:02:04.320,312800.3438,-137.5057099,312823.7188,-137.5106686,312682.8789,-137.718319,313113.6095,-137.3121229,312854.1275,-137.1903771,312576.2742,-137.3574982,312919.5396,-137.8570548,312886.0334,-137.1066608,0,0,595.8743461,-133.4331182,295.4943204,54.36902825,0,0,196.4795837,-134.8967604,256.4008039,64.52920358,0,0,469.5653992,-108.0594685,549.7381237,-120.9116735,469.5653992,71.94053155,139.1469879,10.44286405,446.5029297,-123.8864083,889.538147,-130.8484611,196.4795837,45.10323956,595.8743461,46.56688176
2017-01-01T09:02:04.360,312795.6875,-137.6165639,312818.9375,-137.6217685,312518.2033,-137.4270392,312862.1022,-137.706286,312992.3809,-137.8927747,312805.3384,-137.5146492,312887.557,-137.3899287,313076.6507,-137.7144551,0,0,595.8372305,-133.5439135,295.5853416,54.23890381,0,0,196.3977203,-135.010005,256.5790645,64.42081767,0,0,469.6000671,-108.1791402,549.9970552,-121.0307219,469.6000671,71.8208598,139.2971344,10.39223271,446.5957336,-123.9915386,889.600769,-130.9650114,196.3977203,44.98999503,595.8372305,46.45608651
2017-01-01T09:02:04.400,312786.8438,-137.7280325,312808.1875,-137.7334284,312945.2099,-137.5946848,312856.6548,-138.1244991,312641.7,-137.4147675,312980.4886,-137.7923338,312863.8703,-137.9886692,312772.1027,-137.3601865,0,0,595.8005757,-133.6661095,295.6761098,54.12701324,0,0,196.3721008,-135.1148279,256.6450292,64.29885774,0,0,469.5776062,-108.296073,550.1574635,-121.1474155,469.5776062,71.70392696,139.4123535,10.33346491,446.6470642,-124.1042367,889.6497192,-131.0831601,196.3721008,44.88517211,595.8005757,46.3338905
2017-01-01T09:02:04.440,312776.6875,-137.8408126,312797.6563,-137.8461811,312547.0227,-137.7430263,313070.6487,-138.1158196,312558.3998,-137.6943964,312780.7022,-137.5738454,313059.8951,-138.0791412,312840.8378,-137.9019958,0,0,595.7583603,-133.7796309,295.730479,54.01481358,0,0,196.4272003,-135.254898,256.6072194,64.20244785,0,0,469.5321045,-108.4083955,550.1672908,-121.253124,469.5321045,71.5916045,139.3931122,10.25787435,446.6351318,-124.221552,889.6610718,-131.1958035,196.4272003,44.74510201,595.7583603,46.22036906
2017-01-01T09:02:04.480,312770.5313,-137.953579,312792.4063,-137.9589612,312680.6267,-137.6692166,312518.8199,-138.2221333,312700.9455,-137.5840336,312679.5046,-137.5933347,312568.9444,-138.2998378,312827.6165,-138.2217698,0,0,595.7912189,-133.8959527,295.7280323,53.91356661,0,0,196.4736023,-135.393947,256.5918873,64.0949253,0,0,469.5103149,-108.5260387,550.152261,-121.3574155,469.5103149,71.47396132,139.2976227,10.17841023,446.6448059,-124.3441129,889.6843872,-131.3072449,196.4736023,44.60605302,595.7912189,46.10404733
2017-01-01T09:02:04.520,312768.1875,-138.0650614,312791.2813,-138.0706621,312703.211,-138.0264234,312890.4952,-138.0979806,312541.4442,-138.1440813,312720.8993,-137.7055272,312752.5283,-137.8356317,312596.7508,-138.2557647,0,0,595.9072451,-134.0193619,295.7063933,53.81286247,0,0,196.4589233,-135.5240928,256.6843222,63.96858804,0,0,469.5661621,-108.6455465,550.233608,-121.4689233,469.5661621,71.3544535,139.2672424,10.08475809,446.7193298,-124.4699933,889.7680664,-131.423604,196.4589233,44.47590718,595.9072451,45.98063808
2017-01-01T09:02:04.560,312767.375,-138.1754919,312790.6875,-138.1810926,313007.9402,-137.8514265,312540.7119,-138.2778493,312716.3298,-137.8425708,312919.4353,-138.1867237,312981.0349,-138.4044667,312872.4772,-138.3252297,0,0,595.9547181,-134.1464968,295.7567118,53.73081171,0,0,196.4480896,-135.6423951,256.7894896,63.83586534,0,0,469.7069092,-108.7557448,550.4099145,-121.5739027,469.7069092,71.24425523,139.2790222,9.991742864,446.8222046,-124.5942481,889.8442993,-131.5356601,196.4480896,44.35760489,595.9547181,45.85350324
2017-01-01T09:02:04.600,312767.25,-138.285335,312789.3438,-138.2906352,312468.5035,-138.6711279,312857.1532,-138.5235338,313087.6114,-138.4285346,313037.3356,-138.0694297,312765.3552,-138.5032817,312552.9383,-138.5296649,0,0,595.8929387,-134.2677335,295.8691876,53.66474727,0,0,196.4644318,-135.7540311,256.8467144,63.71379894,0,0,469.8508606,-108.8563944,550.6025873,-121.6663726,469.8508606,71.14360556,139.2788239,9.919929401,446.9017029,-124.71114,889.8683472,-131.6377851,196.4644318,44.24596886,595.8929387,45.73226655
2017-01-01T09:02:04.640,312766.4063,-138.3944404,312787.2188,-138.3992899,312981.1127,-138.3257482,312977.1346,-138.6893429,312858.4241,-138.7561428,312946.404,-138.5182351,312930.1468,-138.2110454,312937.5392,-138.7010206,0,0,595.8434208,-134.3664295,295.8710652,53.56210922,0,0,196.4647064,-135.8749733,256.9176623,63.61879029,0,0,469.9137268,-108.9611491,550.6718856,-121.7647906,469.9137268,71.03885095,139.2490082,9.830460754,446.9551086,-124.8160107,889.8226318,-131.7376288,196.4647064,44.1250267,595.8434208,45.63357051
2017-01-01T09:02:04.680,312763,-138.5029038,312783.75,-138.5075074,312630.7561,-138.6780049,312491.9148,-138.3564191,312831.1256,-138.4010843,312556.4039,-138.193698,312563.2434,-138.3327343,312583.9449,-138.146054,0,0,595.819817,-134.4596812,295.7720892,53.43615028,0,0,196.4606781,-136.0009766,256.9848753,63.53528662,0,0,469.8976746,-109.0743116,550.6222566,-121.8695278,469.8976746,70.92568838,139.1632385,9.729938298,446.9896545,-124.9164828,889.7160645,-131.8422263,196.4606781,43.99902337,595.819817,45.54031884
2017-01-01T09:02:04.720,312756.625,-138.6114492,312778.4688,-138.6161074,312600.839,-138.4163396,312792.155,-138.4856961,312747.0894,-138.8591009,312539.7223,-138.5086622,312876.1972,-138.8282345,312550.1581,-138.6593634,0,0,595.7398368,-134.576585,295.7554315,53.33801731,0,0,196.4928589,-136.1149588,256.9494001,63.43449338,0,0,469.8621216,-109.1881845,550.571461,-121.9691026,469.8621216,70.81181547,139.0439148,9.650833609,446.9774475,-125.0244271,889.6106567,-131.9527797,196.4928589,43.88504117,595.7398368,45.42341498
2017-01-01T09:02:04.760,312751.0625,-138.7208688,312774.0625,-138.7256773,312743.8114,-138.9481323,312647.7948,-138.9447402,312740.2255,-139.1049168,312521.5863,-138.6584178,313009.6636,-138.8013008,312891.9322,-138.3232975,0,0,595.5861173,-134.7054089,295.8699316,53.25318498,0,0,196.5427856,-136.2214688,256.8694418,63.31381752,0,0,469.8418274,-109.3005753,550.6210853,-122.0723408,469.8418274,70.6994247,139.0209503,9.585134019,446.9566956,-125.1417288,889.5501099,-132.0659013,196.5427856,43.7785312,595.5861173,45.29459106
2017-01-01T09:02:04.800,312748.7188,-138.8309988,312772.0625,-138.8358209,312891.6373,-139.1902289,312872.307,-138.9568038,312714.3065,-138.7713078,312630.0903,-138.6488917,312538.217,-138.7611633,312596.5809,-138.8992108,0,0,595.49832,-134.8254427,296.0165013,53.14386597,0,0,196.5687408,-136.327989,256.8470806,63.19423338,0,0,469.8446045,-109.4164358,550.7492237,-122.1878869,469.8446045,70.5835642,139.1025543,9.508532594,446.9686584,-125.2567355,889.6032104,-132.1812496,196.5687408,43.67201099,595.49832,45.17455728
2017-01-01T09:02:04.840,312748.9688,-138.940637,312772.5,-138.9455411,312563.4012,-139.1151737,312833.4756,-138.7523299,313021.2178,-138.9375942,312491.6632,-139.065976,312704.1008,-138.9445635,312538.5352,-138.9304867,0,0,595.5855715,-134.9391229,296.1179475,53.02113611,0,0,196.5592194,-136.4307048,256.8573654,63.08536315,0,0,469.8522034,-109.5310259,550.8547401,-122.3049412,469.8522034,70.46897412,139.1867676,9.417149785,446.9735413,-125.3625215,889.7957153,-132.2975814,196.5592194,43.56929519,595.5855715,45.06087713
2017-01-01T09:02:04.880,312748.2188,-139.0489092,312772.75,-139.0541001,312571.1752,-139.3420858,312499.1565,-139.3726886,312720.5471,-138.9449692,312563.8931,-138.7816673,312462.3344,-138.6832899,312826.7037,-139.3274153,0,0,595.7634102,-135.0604545,296.1746219,52.90759169,0,0,196.5199127,-136.528175,256.8209239,62.96878005,0,0,469.8301392,-109.6444548,550.8762252,-122.4207324,469.8301392,70.35554517,139.2286987,9.312045127,446.911499,-125.4705751,890.026062,-132.4165223,196.5199127,43.47182497,595.7634102,44.93954547
2017-01-01T09:02:04.920,312743.75,-139.1565666,312769.4688,-139.1619898,313040.9827,-139.1910747,313013.555,-138.9097279,312881.886,-138.909502,313062.309,-139.5077594,312572.6157,-138.8431471,312588.2164,-139.1935233,0,0,595.8486626,-135.1822747,296.262317,52.79529283,0,0,196.5039825,-136.6335614,256.7593835,62.84928254,0,0,469.7684021,-109.7596391,550.9053905,-122.5377155,469.7684021,70.24036086,139.2909241,9.223297917,446.8442688,-125.5847485,890.1939697,-132.5349168,196.5039825,43.36643857,595.8486626,44.81772529
